KEY,FR,ENG,COR
PHI_064,"Je ne lui ai pas fait de mal, ne t'inquiète pas.","I didn't hurt her, don't worry.",Corentin !
PHI_065,"Je ne compterais pas trop là-dessus, elle semblait vraiment fatiguée.","I wouldn't count too much on that, she seemed really tired.",Corentin !
PHI_066,"Hum, pas grand chose, j'ai essayé beaucoup de choses, mais elle m'a toujours repoussé encore et encore.","Hum, not much, I tried a lot of things, but she always repulsed me again and again.",Corentin !
PHI_067,Elle a même résisté quand je l’ai suppliée.,She even resisted when I supplicated her.,Corentin !
PHI_068,"*rot* Ouais, elle... elle a eu ce qu'elle... méritait *rot*","*burp* Yeah, she... she got what she... deserved *burp*",Corentin !
PHI_069,"Wow, je pense que le dernier verre fait du bien...","Wow, I think the last drink's kicking...",Corentin !
PHI_070,"Quoi ? Non ! Bien sûr que non, elle a été abattue.","What ? no ! of course not, she was shot.",Corentin !
PHI_071,"Je ne tire pas sur les gens, c'est trop salissant.","I don't shoot people, it's too messy.",Corentin !
PHI_072,"Rien, officier ! Nous parlions simplement en gentlemen.",Nothing officer ! We were just talking as gentlemen.,Corentin !
PHI_073,"Tu n'as aucune preuve de quoi que ce soit et tu es inconnu ici, mon pote.",You have no proof of nothing whatsoever and you're unknown here buddy.,Corentin !
PHI_074,"Oh merde... le hillbilly enculeur de cochons, ne l'écoutez pas, c'est le fils de sa sœur.","Oh shit... the hillbilly pig-fucker, don't listen to him, he's the son of his sister.",Corentin !
PHI_075,"Ne vous laissez pas tromper par son charme campagnard pathétique, il est dangereux.","Don't get fooled by his pathetic country side charm, he is dangerous.",Corentin !
PHI_076,"J'ai encore la marque de ton putain d'outil sur mon écorce, espèce de voyou.","I still have the mark of your fucking tool on my bark, you thug.",Corentin !
PHI_077,Parle à ta fourche et laisse-moi tranquille.,"Talk to your pitchfork, and leave me alone.",Corentin !
PHI_078,"Ce putain de type est fou, appelez les flics !","This fucking guy's crazy, call the cops on him!",Corentin !
PHI_079,"Dégage de ma vue, espèce de malade !",Get out of my face you sick fuck!,Corentin !
PHI_080,AAAAAH ! LAISSE-MOI TRANQUILLE !!!!,AAAAAH ! LEAVE ME ALONE !!!!,Corentin !
PHI_081,"Calme-toi, sale bâtard, je connais le sergent, tu t'en souviens ?","Calm down you mongrel, I know the sergeant remember ?",Corentin !
PHI_082,"Tu ne peux rien me faire, tu le sais !","You can't do nothing to me, you know it !",Corentin !
PHI_083,Écoutez le putain de redneck du barman.,Listen to the Barman fucking redneck.,Corentin !
PHI_084,"Recule, putain de redneck.","Back off, fucking redneck.",Corentin !
PHI_085,"Allez, sergent ! On est déjà passé par là !",Oh come on sergent ! We already been through this !,Corentin !
PHI_086,"Allez, officier, vous ne croiriez pas un idiot de péquenaud à ma place !","Come on officer, you wouldn't believe a stupid hillbilly over me !",Corentin !
PHI_087,"Oui, les gens peuvent faire des choses horribles pour leur travail de nos jours.","Yeah, people can do awful things for a job nowadays.",Corentin !
PHI_088,"C'est ce qu'il dit, mais il pourrait mentir.","That's what he says, but he could be lying.",Corentin !
PHI_089,Peut-être qu'elle était une barman rivale et qu'il voulait la faire disparaître.,Maybe she was a rival barman and he wanted her to disappear.,Corentin !
PHI_090,Peut-être un mari jaloux qui voulait se venger.,Maybe a jealous husband who wanted to take revenge.,Corentin !
PHI_091,"Officier, attendez-moi, je dois vous parler.","Officer, wait for me, I've got to talk to you.",Corentin !
PHI_092,Eh bien... hum... ce n'est peut-être pas des conneries... c'est vrai ?,Well... hum... maybe it's not tr*hips*... true? innit ?,Corentin !
PHI_093,Comment... Qu'est-ce que tu dis ??!,How... What are you saying ??!,Corentin !
PHI_094,"*rot* on avait un arrangement, on... hein je veux dire,... qu'est-ce que je disais ?","*burp* we had an arrangement, we... huh I mean,... what was I saying ?",Corentin !
PHI_095,"Oh merde, je vais vomir *burp*","Oh shit, I'm going to puke *burp*",Corentin !
PHI_096,"Je t'ai payé trop cher pour que tu fasses ça, connard de *hic* !",I paid you too much for you to do that *hips* bastard !,Corentin !
PHI_097,"Écoutez, clairement, vous n'avez aucune preuve de ce que vous dites.","Listen, clearly, you don't have no proof of what you're saying.",Corentin !
PHI_098,"Ce ne sont que des balivernes d'hommes ivres, rien qui puisse justifier mon arrestation.","That's only some mere drunk men gibberish, nothing that could justify my arrestation.",Corentin !
PHI_099,Alors je vais simplement m'éloigner et oublier cette nuit de merde.,"Therefore, I'm just going to walk away and forget about this shitty night.",Corentin !
PHI_100,"Monsieur l'agent, ce n'est pas vrai, vous me connaissez, n'est-ce pas ? Aidez-moi !","Officer, that's not true, you know me don't you ? Help me there !",Corentin !
PHI_101,"Quoi ? Non ! Je... officier, écoutez-moi, ce type est dangereux !","What ? No ! I... officer listen to me, that guy is dangerous !",Corentin !
PHI_102,Oh mon Dieu !! Il va me tuer ! Je dois me barrer !,Oh god !! He's going to kill me ! I gotta run !,Corentin !
PHI_103,"Que veux-tu dire, et maintenant ? La vie continue, je suppose",What you mean what now ? Life goes on I suppose,Corentin !
PHI_104,Toujours aussi belle.,As beautiful as always.,Corentin !
PHI_105,"Eh bien, c'était un plaisir de vous rencontrer, mais j'ai une dame en bois qui m'attend à mon berceau, bonne nuit mon gars.","Well, it was a pleasure to meet you, but I've got a log- lady waiting for me at my crib, good night fella.",Corentin !
PHI_106,Aussi heureux que je puisse l’être !,As happy as I can be!,Corentin !
PHI_107,"Vous savez quoi, ce que vous donnez au monde, le monde vous le rend.","You know what, what you give to the world, the world gives back to you.",Corentin !
PHI_108,Je le pense sincèrement.,I sincerely think that.,Corentin !
PHI_109,"À bientôt, barman de pacotille.","See you around, looser barman.",Corentin !
PHI_110,Ho... comment le sais-tu ? Je veux dire... qui... oh merde...,Ho...how do you know ? I mean... who.... oh shit...,Corentin !
PHI_111,"Non, ce n'est pas ce que tu crois ! Je n'ai rien fait, je te jure !","No, that's not what you think ! I didn't do nothing, I swear !",Corentin !
PHI_112,"Il ment tout simplement, le gars a dit qu'il ne connaissait pas le bar depuis hier,","He's simply lying, the guy said he didn't know the bar since yesterday,",Corentin !
PHI_113,Et maintenant il sait d'une manière ou d'une autre qui était là cette nuit-là !,And now he somehow knows who was there that night !,Corentin !
PHI_114,"Bien sûr que je le suis, s'il avait su que j'étais là cette nuit-là, il m'aurait certainement arrêté.","Of course I am, if he'd known I was there that night, he would have arrested me for sure.",Corentin !
PHI_115,Même si je n'ai rien fait.,Even tho I didn't do nothing.,Corentin !
PHI_116,"Ouais , j'en ai pas mal. Je traine dans les parages depuis toujours.","Yeah, I've got a few, I've been around these streets since forever.",Corentin !
PHI_117,Tu ne craindras rien tant que tu ne touches pas à mes filles.,You'll be good as long as you don't steel my girls.,Corentin !
PHI_118,"Aussi, essaye d'être ami avec le flic local, sergent crackhead.","Also, try and be friend with the local cop, sergeant crackhead.",Corentin !
PHI_119,"Si tu es sympa avec lui, tu peux oublier tout tes problèmes avec la police.",if you're cool with him you can forget your problems with the cops.,Corentin !
PHI_120,"Je suis aimé par les femmes, les aimes pas jaloux et presque tout le monde.","I'm loved by women, non jealous men and almost everybody.",Corentin !
PHI_121,"Quoi d'autres... Je suis fort, beau, très beau et intelligent.","What else... I'm strong, good looking, handsome and intelligent.",Corentin !
PHI_122,Je prends n'importe quoi de fort que du a.,I'll take whatever strong shit you got.,Corentin !
PHI_123,"Tu vois, j'aime me déchirer après ça.","See, I like to waste myself after I get laid haha",Corentin !
PHI_124,Je bois beacoup.,"Not to brag, but therefore I drink a lot.",Corentin !
PHI_125,"Eh bien, il semblerait que je ne peuix pas le cacher !","well, looks like I can't hide it !",Corentin !
PHI_126,"Tu sais que j'aime être moi même, aussi bien que les dames être être moi.","You know, I enjoy being my self, just as much as ladys enjoy being with myself.",Corentin !
PHI_127,Mais tu sais c'est plus un fardeau qu'autre chose.,"But you know, it's more of a malediction than anything else.",Corentin !
PHI_128,Tu ne peux pas imaginer comment c'est fatiguant de satisfaire tout le monde.,You can't imagine how tiring it is to try and satisfy everybody.,Corentin !
PHIL_129,Tu lui as donné de la drogue n'est ce pas ?,You slipped her a pill didn't you ?,Corentin !
PHIL130,...,...,Corentin !
PLA_001,Je n'aime pas parler de moi.,I don't like talking about me.,Corentin !
PLA_002,"Un homme doit travailler pour payer son alcool, tu sais.",A man's gotta work to pay his alcool y'know.,Corentin !
PLA_003,"Pas grand chose, j'ai eu une opportunité.","Not much, I had an opportunity.",Corentin !
PLA_004,"Voilà, mon pote.",Here you go buddy.,Corentin !
PLA_005,Que s'est-il passé ? Une dure journée de travail ?,What happened ? Hard day at work ?,Corentin !
PLA_006,"Alors, comme je suis nouveau ici, ça te dérangerait de me donner quelques infos sur les locaux ?","So, as I'm new here, you mind giving me a few infos on the locals ?",Corentin !
PLA_007,"Désolé pour ça mon pote, je suis nouveau ici, je ne sais pas encore comment les choses fonctionnent.","Sorry about that buddy, I'm new here, I don't know how things works yet.",Corentin !
PLA_008,"Ce collègue, comment s'appelle-t-il ?","This coworker, what's his name ?",Corentin !
PLA_009,"Je vois, mec, dur, désolé pour toi.","I see, tough one man, sorry for you.",Corentin !
PLA_010,Dis m'en plus.,Tell me more.,Corentin !
PLA_011,Est-ce que je sens un peu de jalousie dans ta voix ?,Do I sense a bit of jealousy in your voice ?,Corentin !
PLA_012,Parles moi davantage de ton ex-femme.,Tell me more about your ex- wife,Corentin !
PLA_013,"Pas du tout, je n'ai pas de femme.","Quite not, I don't have no wife for myself.",Corentin !
PLA_014,"Eh bien, ma femme a été tuée juste devant ce bar il y a une semaine, alors...","Well, my girl got killed right in front of this bar a week ago, so...",Corentin !
PLA_015,Le genre de gars que je ne veux pas rencontrer dans un bar.,The kind of guy I don't want to meet in a bar.,Corentin !
PLA_016,"Il a l'air d'un salaud, mais en quoi est-il dangereux ?","He seems like a bastard, but how is he dangerous ?",Corentin !
PLA_017,Qu'a-t-il fait pour que tu le détestes à ce point ?,What has he done for you to hate him that much ?,Corentin !
PLA_018,J'ai l'impression que c'est dangereux d'être barman ici.,I kind of feel like it's dangerous to be barman here.,Corentin !
PLA_019,Il s'est passé quoi avec la dernière barmaid ?,What happened with the last barmaid ?,Corentin !
PLA_020,Que lui est-il arrivé exactement ?,What exactly happened to her ?,Corentin !
PLA_021,"Merci mec, j'apprécie.","Thanks man, I apreciate it.",Corentin !
PLA_022,Tu la connaissais ?,You knew her ?,Corentin !
PLA_023,"Ok, tais-toi maintenant. Tu vas trop loin.","Ok, shut up now. You're going too far.",Corentin !
PLA_024,Aies un peu de respect pour les morts s'il te plaît...,Have some respect for the dead please...,Corentin !
PLA_025,"Que puis-je vous offrir, madame ?",What can I get you ma'am ?,Corentin !
PLA_026,"Calmez-vous tous les deux, que se passe-t-il ?","Calm down both of you, what's going on ?",Corentin !
PLA_027,C'est beaucoup d'insultes pour une dame.,That's a lot of insults for a lady.,Corentin !
PLA_028,"Je ne suis pas pasteur, mais je bénirai ces boissons pour vous.",I'm no pastor but I'll bless these drinks for you.,Corentin !
PLA_029,"Alors, que s'est-il passé entre ce Phil et Lenny ?","So, what happend between that Phil guy and Lenny ?",Corentin !
PLA_030,Et comment puis-je vous appeler madame ?,And how can I call you ma'am?,Corentin !
PLA_031,"Je n'ai pas vu ce film, désolé.","Didn't see this movie, sorry.",Corentin !
PLA_032,Comment se fait-il qu'une femme comme vous ait épousé cet homme ?,How come a lady like you married this man ?,Corentin !
PLA_033,"Donc si Axeman racontait des conneries, qu'est-il vraiment arrivé à la barmaid précédente ?","So if Axeman was telling bullshit, what really happened to the previous barmaid ?",Corentin !
PLA_034,"Albert a dit qu'un homme nommé Muddy-quelque chose a vu ce qui s'est passé, pensez-vous qu'il est impliqué ?","Albert said a man named muddy something saw what happened, do you think he's involved ?",Corentin !
PLA_035,"Bonjour madame, je suis le nouveau barman, ravi de vous rencontrer.","Hello ma'am, I'm the new barman, delighted to meet you.",Corentin !
PLA_036,La connaissiez-vous bien ?,Did you know her well ?,Corentin !
PLA_037,Vous semblez vraiment vous apprécier tous les deux.,You two seems to really like eachother.,Corentin !
PLA_038,Tu veux bien me dire ce qui est arrivé à la barmaid précédente ? Je suis un peu inquiet pour ma vie.,You mind telling me what happened to the previous barmaid ? I'm a bit worried for my life.,Corentin !
PLA_039,L'opportunité de discuter avec de belles dames.,The opportunity to talk to beautyful ladies.,Corentin !
PLA_040,Tu penses qu'un type l'a tuée ?,You think some guy killed her ?,Corentin !
PLA_041,Pourquoi se ferait-elle ça ?,Why would she do that to herself ?,Corentin !
PLA_042,Pourquoi avait-elle une arme ?,Why did she have a gun ?,Corentin !
PLA_043,Pourquoi voulait-elle une arme ?,Why did she want a gun ?,Corentin !
PLA_044,Je ne sais pas ce qu'elle pourrait trouver dans un endroit comme celui-ci alors qu'elle aurait pu être avec son mari à la maison.,I don't know what she could find in a place like this when she could have been with her husband at home.,Corentin !
PLA_045,Elle t'a dit ça ?,She told you that ?,Corentin !
PLA_046,Violent ? Comment ça ?,Violent ? How come ?,Corentin !
PLA_047,"Alors dis-moi, qui d’autre dois-je connaître ?","So tell me, who else I need to know ?",Corentin !
PLA_048,Parlez-moi un peu d'elle.,Tell me more about her.,Corentin !
PLA_049,On dirait qu'elle était une personne gentille...,It seems like she was a kind person...,Corentin !
PLA_050,"Ne faites pas attention à lui, qui d'autre la dérangeait ?","Don't mind him,who else was bothering her ?",Corentin !
PLA_051,"Pourquoi diable ferais-tu ça, Axeman ?",Why the hell would you do that Axeman ?,Corentin !
PLA_052,"Et bien... en fait si, c'était ma petite amie.","Well... actually I did, she was my girlfriend.",Corentin !
PLA_053,Ouais... Tu as raison... c'est juste que c'est tellement injuste...,Yeah... You are right... it's just that it's so unfair...,Corentin !
PLA_054,Tu penses que cela suffirait à la pousser à se suicider ?,You think that would be enough to make her commit a suicide ?,Corentin !
PLA_055,"Je pense toujours qu'elle a été tuée, ça n'a aucun sens, si elle était malheureuse, elle aurait pu s'enfuir.","I still think she got killed, it doesn't make no sense, if she was unhappy she could have run away.",Corentin !
PLA_056,Qui est ce sergent crackhead ?,Who's this sergent crackhead ?,Corentin !
PLA_057,Qu'est-ce qui lui fait penser que c'est un suicide ?,What makes him think it's a suicide ?,Corentin !
PLA_058,"Attends, je ne l'ai pas fait !","Wait, I didn't do it !",Corentin !
PLA_059,De quoi tu parles ?,The hell you are talking about ?,Corentin !
PLA_060,"J'aimerais le voir, juste pour être sûr...","I would like to see him, just to be sure...",Corentin !
PLA_061,On dirait que ton ami Lenny pensait différemment.,Seems like your friend Lenny thought different.,Corentin !
PLA_062,Qui était présent dans le bar la nuit où elle est morte ?,Who was there in the bar the night she died ?,Corentin !
PLA_063,Quelqu'un aurait pu le mettre là après le meurtre,Someone could have put it there after the killing,Corentin !
PLA_064,Ouais... hum... Je suis sûr que tu as raison Albert.,Yeah... hum... I'm sure you're right Albert.,Corentin !
PLA_065,"Ce type est fou, j'ai vraiment envie de le tuer tout de suite.","This guy is crazy, I fucking want to kill him right now.",Corentin !
PLA_066,On peut peut-être appeler la police.,We can call the police maybe.,Corentin !
PLA_067,"Tu as une arme sur toi, n'est-ce pas ?","You have a gun on you, don't you ?",Corentin !
PLA_068,Étais-je à ce point un imbécile avec Kina ?,Was I this much of a jerk with Kina ?,Corentin !
PLA_069,Je vais y réfléchir.,I'll think about it.,Corentin !
PLA_070,"Non, tu ne peux pas le tuer.","No, you can't kill him.",Corentin !
PLA_071,"Eh bien, personne ne cherchera plus loin si un voyou comme lui disparaît.","Well,nobody will search further if a lowlife like him happens to disappear.",Corentin !
PLA_072,Oui,Yes.,Corentin !
PLA_073,Non  ,No.,Corentin !
PLA_074,Hum... Je ne pense pas.,Hum... I don't think so.,Corentin !
PLA_075,Qui es-tu ?,Who are you ?,Corentin !
PLA_076,"Mais bon sang, tu me parles comme ça ?!",The hell you talk to me like that ?!,Corentin !
PLA_077,C'est quoi un baiseur de rats ?,What's a rat fucker ?,Corentin !
PLA_078,Quel genre de nom est-ce ?,What kind of name is that ?,Corentin !
PLA_079,"Écoute, espèce de clochard, si tu n'as pas d'argent pour boire, je te suggère de te casser.","Listen, you bum, if you don't have money for drinks, I suggest you get lost",Corentin !
PLA_080,"Attends, c'est toi le gars qui a vu le meurtre de Kina ?","Wait, you're the guy that saw kina's murder ?",Corentin !
PLA_081,"Eh bien, je n'aime pas tes blagues.","Well, I don't like your jokes.",Corentin !
PLA_082,C'est quoi ce bordel ? Tu es fou !,What the hell ? You're crazy !,Corentin !
PLA_083,Quoi ? Non ! Mais tu l'as vu arriver non ? Tu as dû le voir.,What ? No ! But you saw it happen no ? You must have seen it.,Corentin !
PLA_084,"Sors d'ici, imbécile.","Get out of here, jerk.",Corentin !
PLA_085,"Très bien, voilà.","Alright, here you go.",Corentin !
PLA_086,"Alors, qu'est-il arrivé à la dernière barmaid ?","So, what happened to the last barmaid ?",Corentin !
PLA_087,Je n'ai rien fait.,I didn't do nothing.,Corentin !
PLA_088,"Attends, quoi ?","Wait, what ?",Corentin !
PLA_089,Je te tuerai si je t'attrape !,I'll kill you if I catch you !,Corentin !
PLA_090,"Bon, dis-moi quelques infos maintenant, je n'ai pas toute la nuit.","Alright, spill some infos now, I don't have all night.",Corentin !
PLA_091,Tu en veux un autre ?,You want another one ?,Corentin !
PLA_092,Mais comment ? Qui l'a fait ?,But how ? Who did it ?,Corentin !
PLA_093,"Elle n'aurait pas pu se suicider, elle était aimée.","She couldn't have ended herself, she was loved.",Corentin !
PLA_094,Elle était ma petite amie.,She was my girlfriend.,Corentin !
PLA_095,Les gens autour du bar semblaient l’apprécier.,People around the bar seemed to like her.,Corentin !
PLA_096,Hum... Je pensais à des infos sur le meurtre...,Hum... I was thinking about info on the murder...,Corentin !
PLA_097,C'est inutile !,That's useless !,Corentin !
PLA_098,Toi,You.,Corentin !
PLA_099,Lenny.,Lenny.,Corentin !
PLA_100,Linda.,Linda.,Corentin !
PLA_101,Axeman.,Axeman.,Corentin !
PLA_102,Phil.,Phil.,Corentin !
PLA_103,Sergent Crackhead.,Sergeant crackhead.,Corentin !
PLA_104,Kina.,Kina.,Corentin !
PLA_105,"Eh bien, répondez alors si ces questions sont si importantes.",Well answer then if these questions are so important.,Corentin !
PLA_106,Vous pensez que poser toutes ces questions sans avoir la réponse vous rend intelligent ?,You think asking all these questions without having the response makes you intelligent ?,Corentin !
PLA_107,Comment tu sais que je n'étais pas là ?,How the fuck do you know I wasn't there ?,Corentin !
PLA_108,Je... Je ne pouvais pas supporter d'affronter sa famille.,I... I couldn't stand facing her family.,Corentin !
PLA_109,Toi.,You.,Corentin !
PLA_110,Lenny.,Lenny.,Corentin !
PLA_111,Linda.,Linda.,Corentin !
PLA_112,Axeman.,Axeman.,Corentin !
PLA_113,Phil.,Phil.,Corentin !
PLA_114,Sergent Crackhead.,Sergeant crackhead.,Corentin !
PLA_115,Elle.,Herself.,Corentin !
PLA_116,Mais c'était qui ce type ?,Who the hell was that guy ?,Corentin !
PLA_117,Qui es-tu ?,Who are you ?,Corentin !
PLA_118,"Je suis désolé, nous ne servons rien à manger ici.","I'm sorry, we don't serve nothing to eat here.",Corentin !
PLA_119,Quelqu'un m'a dit que tu étais dangereux.,Somebody did tell me you were dangerous.,Corentin !
PLA_120,"Attends, es-tu le gars qui était censé manger avec Linda ?","Wait, are you the guy who was supposed to eat with Linda ?",Corentin !
PLA_121,"Et bien, il m'a dit que tu avais en fait essayé de droguer quelqu'un.",Well he told me you tryed to drug someone actually.,Corentin !
PLA_122,"Écoute, je m'en fous de toi, dis-moi juste ce qui est arrivé à Kina.","Listen I don't give a fuck about you, just tell me what happened to Kina.",Corentin !
PLA_123,"Ok, je te sens joueur, que puis-je t'offrir ?","Okay, I feel you player, what can I get you ?",Corentin !
PLA_124,On dirait que tu aimes l’alcool autant que les femmes.,Seems like you like alcohol just as much as women.,Corentin !
PLA_125,"Tu ne le dis pas, alors tu as essayé de coucher avec elle hein ?","You don't say, so you tried to sleep with her huh ?",Corentin !
PLA_126,"Pas de problème, tu veux une pilule avec ?","No problem, you want a pill with it ?",Corentin !
PLA_127,"Voilà, étouffe-toi avec.","Here you go, choke on it.",Corentin !
PLA_128,*le frapper au visage*,*punch him in the face*,Corentin !
PLA_129,"Mais bon sang, tu parles de son mari ??",The hell you talk about her husband ??,Corentin !
PLA_130,Et qu'est-ce que tu as fait à ce sujet ?,And what did you do about it ?,Corentin !
PLA_131,"Bon sang, j'espère que tu as fait quelque chose, je serais déçu si ce n'était pas le cas.","Damn, I hope you did something about it, I would be disapointed if not.",Corentin !
PLA_132,"Tu es étrange, mon garçon, tu as vraiment besoin de médicaments.","You're strange, boy, you really need to get medication.",Corentin !
PLA_133,"Et quel genre de drogue mets-tu dans ton ""charme"" ?","And what kind of drug you put in your ""charm"" ?",Corentin !
PLA_134,Je... hum.... eh bien ce n'est pas... mal... je suppose ?,I... hum.... well it's not... bad... I suppose ?,Corentin !
PLA_135,Tu es le plus gros connard que j'ai jamais vu.,You're the biggest dogshit I ever seen.,Corentin !
PLA_136,C'est quoi ce bordel ! T'es fou ! Je vais te tuer !,What the hell ! You're crazy ! I'm going to kill you !,Corentin !
PLA_137,Continue...,Keep going...,Corentin !
PLA_138,"Tu lui as donné une pilule, n'est-ce pas ?",You slipped her a pill didn't you ?,Corentin !
PLA_139,Tu l'as tuée ?,You killed her ?,Corentin !
PLA_140,Axeman a vraiment menti alors ?,Axeman realy lied then ?,Corentin !
PLA_141,Vous savez ce qui est arrivé au dernier barman ?,You know what happened to the last barman ?,Corentin !
PLA_142,"Traite-la encore une fois de salope et je te tue, fils de pute.",Call her a bitch one more time and I kill you motherfucker.,Corentin !
PLA_143,Axeman a vraiment menti alors ?,Axeman really lied then ?,Corentin !
PLA_144,Vous savez ce qui est arrivé au dernier barman ?,You know what happened to the last barman ?,Corentin !
PLA_145,Elle dort chez toi ? Tu es sûre qu'elle va bien ?,Sleeping at yours ? You sure she's okay ?,Corentin !
PLA_146,"Je vois, elle viendra plus tard peut-être.","I see, she will come later maybe.",Corentin !
PLA_147,"Bonjour officier, ce garçon est un danger pour la société, il maltraite les femmes, faites quelque chose.","Hi officer, this lad is a danger to society, he abuses women, do something.",Corentin !
PLA_148,"Ouais, c'est vrai, officier, rien du tout...","Yeah, right officer, nothing at all...",Corentin !
PLA_149,"Je suis le nouveau barman, mais cela n'a aucune importance","I'm the new Barman, but that's irrelevant",Corentin !
PLA_150,Je suis juste le gars qui vous donne des boissons et des informations.,I'm just the guy that gives you drinks and infos.,Corentin !
PLA_151,Hé ! Tu es l'ami d'Axeman n'est-ce pas ?,Hey ! You're the friend of Axeman isn't it ?,Corentin !
PLA_152,"Salut Lenny, ravi de te rencontrer, que puis-je t'offrir ?","Hi, Lenny, nice to meet you, what can I get you ?",Corentin !
PLA_153,"Hé, tu es un mec drôle.","Hey, you're funny man.",Corentin !
PLA_154,"Voilà, un bon alcool pour un gars sympa.","Here you go, nice booze for a nice man.",Corentin !
PLA_155,"Voilà, petit mariole.",Here you go funny guy.,Corentin !
PLA_156,"Laisse tomber grand garçon, je jouais avec toi.","Nevermind big boy, I was playin' with you.",Corentin !
PLA_157,"C'est juste que... tu sais. Tu es juste drôle, c'est... drôle.","It’s just… you know. You’re just funny, it’s… funny.",Corentin !
PLA_158,Il a dit qu'on ne pouvait pas mentir.,He said you couldn't lie.,Corentin !
PLA_159,Il semble néanmoins t'apprécier.,He seems to like you nonetheless.,Corentin !
PLA_160,"Tiens, prends un verre Lenny, tu commences à m'intéresser de plus en plus.","Here, take a drink Lenny, you're beginning to interest me more and more.",Corentin !
PLA_161,"Calme-toi, calme-toi Lenny, tiens, prends un café.","Chill, chill Lenny, here, take a coffee.",Corentin !
PLA_162,"Très bien messieurs, personne ne tue personne ici ce soir.","Alright gentlemen, nobody's killing nobody here tonight.",Corentin !
PLA_163,"Je pensais que tu ne pouvais pas mentir, mais tu peux faire des choses ?","I thought you couldn't lie, but you can act things ?",Corentin !
PLA_164,"Hahaha, il avait tellement peur !","Hahaha, he was so scared !",Corentin !
PLA_165,"Waouh, tu es vraiment un fils de pute cinglé.","Wow, you're one crazy motherfucker.",Corentin !
PLA_166,"Dieu merci mec, tu étais sur le point de tuer quelqu'un.","Thank god man, you were about to kill someone.",Corentin !
PLA_167,"Il le méritait, mais tuer un homme... c'est dur, mon pote.","He deserved it, but killing a man... it's harsh buddy.",Corentin !
PLA_168,"Mais dis-moi, pourquoi le détestes-tu autant ?","But tell me, why do you hate him so much ?",Corentin !
PLA_169,"En fait, je veux aussi savoir ce qui s'est passé.","Actually, I wanna know what happened also.",Corentin !
PLA_170,"Vous suspectez quelqu'un, sergent ?",You suspect anybody sergent ?,Corentin !
PLA_171,"Attendez, monsieur l'agent, vous ne pouvez pas l'arrêter comme ça ! Il n'a rien fait !","Wait, officer, you can't just arrest him like that ! He did nothing !",Corentin !
PLA_172,"À plus tard, mec fou à la fourche !","See ya, crazy pitchfork dude !",Corentin !
PLA_173,"Moi ? Je... j'étais pas là, j'étais à mon appartement, je ne travaillais même pas ici.","Me ? I... I was not there, I was at my appartment, I didn't even worked here.",Corentin !
PLA_174,"Laisse Lenny parler, s'il te plaît.","Let Lenny talk, please.",Corentin !
PLA_175,"Quoi ? Non, pourquoi ?","What ? No, why ?",Corentin !
PLA_176,Que veux-tu dire ?,What do you mean ?,Corentin !
PLA_177,"Sergent, j'espère que vous savez que c'est une pure absurdité, je ne connaissais même pas la victime.","Sergent, I hope you know that's pure nonsense, I didn't even know the victim.",Corentin !
PLA_178,Dit le gars qui drogue les femmes.,Says the guy who drugs women.,Corentin !
PLA_179,"Albert Axeman me l'a dit, il a dit qu'il t'avait vu glisser une pilule dans le verre d'une fille un soir.","Albert Axeman said it to me, he said he saw you slip a pill in a girl's drink one night.",Corentin !
PLA_180,"Je vous dis, monsieur l'agent, ce type est fou, il devrait être mis en cellule.","I tell you officer, that guy is crazy, he should be put in cell.",Corentin !
PLA_181,...,...,Corentin !
PLA_182,Phil a tué la dame de Leny et s'est débarrassé de son corps à coup sûr.,Phil killed Leny's lady and got rid of her body for sure.,Corentin !
PLA_183,"Ouais, on dirait bien.","Yeah, it looks like it.",Corentin !
PLA_184,Nuit difficile n'est-ce pas ?,Hard night isn't it ?,Corentin !
PLA_185,Je suis désolé mec... pour ta copine...,I'm sorry man... about your girl...,Corentin !
PLA_186,"Alors, et maintenant ?","So, what now ?",Corentin !
PLA_187,"Tu as gagné, tu es heureux ?","You won, You're happy ?",Corentin !
PLA_188,Et que dire du fait que tu étais le dernier dans le bar la nuit où Kina est morte ?,And what about the fact that you were the last in the bar the night Kina died ?,Corentin !
PLA_189,"Oui, je sais qui est le tueur.","Yes, I know who the killer is.",Corentin !
PLA_190,"Que veux-tu dire, que veux-tu ?","What do you mean, what do you want ?",Corentin !
PLA_191,Putain de clochard énigmatique.,Fucking enigmatic bum.,Corentin !
PLA_192,"Arrête de m'énerver, donne-moi la réponse pour l'amour de dieu !","Stop pissing me off, give me the response for christ's sake !",Corentin !
PLA_193,Moi,Me,Corentin !
PLA_194,Toi,You,Corentin !
PLA_195,Lenny,Lenny,Corentin !
PLA_196,Linda,Linda,Corentin !
PLA_197,Axeman,Axeman,Corentin !
PLA_198,Phil,Phil,Corentin !
PLA_199,Sergeant Crackhead,Sergeant Crackhead,Corentin !
PLA_200,Kina,Kina,Corentin !
PLA_201,Et à propose de toi ? Qui es-tu ?,And what about you? Who are you ?,Corentin !
PLA_202,"Je vois, on va essayer de faire attention alors, je peux te servir quelque chose ?","I see, well I'll try to be careful then, can I serve you something?",Corentin !
PLA_203,"Je vois, tu sembles être un vrai joueur.","I see, you seem to be a real player.",Corentin !
PLA_204,Hum... bravo pour toi je suppose.,Hum... nice for you I suppose.,Corentin !
,,,Corentin !
